id,alcohol,chlorides,citric acid,density,feat01,feat02,feat03,feat05,feat06,feat08,feat09,feat10,fixed acidity,free sulfur dioxide,pH,quality,residual sugar,sulphates,total sulfur dioxide,volatile acidity
303,9.4,0.066,0.08,0.9954,0.9092120486311615,0.44777333573438227,0.8763953698803145,0.13930411729961634,0.5025175206828862,0.29853803031913345,0.7764472863636911,0.2509790086187422,6.5,5,3.3699999999999997,4.274824382303411,1.5999999999999999,4.58,21,0.41000000000000003
304,10.1,0.084,0.34,0.99796,0.6375849107280374,0.0429870393127203,0.5542376738838577,0.007651039166375995,0.40297060110606253,0.4420370154505479,0.6300169699825346,0.10810773028060794,9.899999999999999,14,3.2899999999999996,5.239721663327453,2.5,4.66,89,0.65
305,9.3,0.09199999999999998,0.45,1.01,0.6729157390072942,0.2784482906572521,0.37181179453620933,0.9318992532789707,0.31943605677224696,0.4209657632315606,0.9310715773608536,0.8624993045814335,12.899999999999999,13,3.03,5.373137581782398,2.1999999999999997,4.7,21,0.58
306,11.9,0.061,0.47,0.98585,0.48077644873410463,0.5044372153934091,0.0982582687906014,0.6684403975959867,0.4483107575215399,0.6259230713105779,0.8779782073106617,0.3987823675852269,10.2,8,3.26,5.11008264452305,1.9,4.52,11,0.32999999999999996
307,11.6,0.094,0.5,0.98643,0.5392801810521632,0.7517996423412114,0.32655356803370156,0.4756002305075526,0.541665127966553,0.6895069803651307,0.4328086643945426,0.20360192470252514,10.299999999999999,8,3.25,7.40048306184721,2.3,4.65,12,0.4
308,9.8,0.09,0.26,0.98622,0.6517437060829252,0.35537629178725183,0.5581590272913953,0.5135333733633161,0.7613240773789585,0.7327341981590793,0.49909210694022477,0.06969092809595168,8,33,3.2399999999999998,5.541965299947284,1.9,4.52,130,0.6
309,11.9,0.08099999999999999,0.45,0.98702,0.0862668368499726,0.8250756175257266,0.3015175108615451,0.3262555485125631,0.4859180443454534,0.5843403224718446,0.18034703424200416,0.5854182783514261,10.2,8,3.2399999999999998,6.373743462036664,6.1000000000000005,4.49,13,0.42
310,10,0.067,0.03,0.99568,0.6824137677904218,0.9194350682664663,0.4574115982086698,0.955111384857446,0.8452312434092164,0.8334934210045959,0.1596975834108889,0.43739689770154655,7.4,9,3.38,6.2471074058145835,2.1999999999999997,4.52,28,0.6
311,11.5,0.111,0.66,0.9878,0.06650925986468792,0.9025627300143242,0.8109613782288279,0.40634537138976157,0.9789274465292692,0.4392464800407201,0.5953656441997737,0.9909948264248669,11.799999999999999,8,3.0799999999999996,8.729930813148131,3.55,4.74,16,0.54
312,9.3,0.068,0.04,0.9855,0.9619312325958163,0.3139296299777925,0.6135382117428848,0.5835752701386809,0.987454007845372,0.4380643994455512,0.34721326432190835,0.7373709275852889,6.8,8,3.42,4.104814677139387,2,4.64,16,0.48
313,10,0.07,0.26,0.98622,0.68534059333615,0.9790030180010945,0.2560144075185998,0.7061993349343538,0.8572836667299271,0.6899364044040801,0.5856649780180305,0.3899674054700881,8,33,3.2399999999999998,6.611520251505809,1.9,4.52,130,0.6
314,10.5,0.094,0.6,0.99828,0.3026143014431,0.848049815511331,0.8143093601547619,0.6020522639155388,0.889906961703673,0.5592461959703999,0.8177448560018092,0.0950952460989356,8.399999999999999,12,3.42,3.114803730732748,2.9,4.68,23,0.29000000000000004
315,10.9,0.076,0.14,1.0075,0.16986568085849285,0.6181407421827316,0.7142401962204218,0.05025800480507314,0.4270211709663272,0.34742478033458457,0.19870104850269854,0.9378271070308983,8,5,3.4499999999999997,6.862741196159334,2.3,4.6,16,0.6
316,11.3,0.073,0.56,1.00534,0.2738805983681232,0.15942213078960776,0.6038438729595134,0.6024737076368183,0.06822289200499654,0.2831143652540922,0.9455685636494309,0.5802195696160197,10.1,5,3.1799999999999997,6.404210455304916,1.9,4.73,10,0.32
317,12.6,0.088,0.39,0.98444,0.0909259079489857,0.09294712101109326,0.5803719065754017,0.9515795204788446,0.5106307624373585,0.5398579104527831,0.570792312733829,0.08304830803535879,8.5,19,3.34,7.4693550988291095,2.3,4.77,45,0.3
318,10.299999999999999,0.075,0.12,0.99547,0.9003262172918767,0.5441351237241179,0.3060904468839461,0.4754003353882581,0.5748234712518752,0.29199319812540536,0.11296123079955578,0.4222262045368552,6.1000000000000005,34,3.5999999999999996,5.078809895552203,1.9,4.71,42,0.665
319,12.1,0.057,0.37,0.98408,0.4383433945477009,0.7258950497489423,0.21877145981247328,0.3464660176541656,0.8546944125555456,0.4585124033377265,0.8157720325980335,0.7552763659041375,8.399999999999999,45,3.26,4.4104118082447314,1.7999999999999998,4.8100000000000005,74,0.32
320,12.2,0.08199999999999999,0.4,0.99538,0.3632355974987149,0.21504093357361853,0.5918962143513391,0.17256869305856526,0.7014477760531008,0.5752289523987443,0.8823026516474783,0.7148846222553402,7.8,8,3.4699999999999998,5.080813792932564,2.6,4.54,11,0.41
321,9.3,0.078,0.04,0.9855,0.9238940142095089,0.897590595530346,0.666541707299076,0.47099461522884667,0.9901406946592033,0.3670821691524708,0.9471298246644437,0.04211161960847676,6.8,8,3.42,6.942967257958965,2,4.64,13,0.52
322,9.9,0.12,0.29,0.9972,0.905739628477022,0.27335571707226336,0.4991403031079922,0.5722943453583866,0.19307210622355342,0.5270606725652011,0.11215483536943793,0.5538103084545583,8.799999999999999,21,2.96,5.341087999256424,1.9,5.98,135,0.5
323,9.4,0.076,0.3,0.9976,0.05113867181353271,0.8443363381084055,0.49604796713216515,0.7296870998106897,0.976075935177505,0.3500956653444675,0.8767895894125104,0.6469161692075431,8.799999999999999,32,3.3299999999999996,6.521113954133206,2.9,4.53,134,0.47
324,9.5,0.093,0,1.00558,0.27457616617903113,0.2482153286691755,0.3891413640265911,0.16015353985130787,0.09912438946776092,0.7513394156229105,0.23558852379210293,0.1868824535049498,6.8,53,3.23,4.189466191550583,4.2,4.45,75.5,0.65
325,10.2,0.086,0.13,1.00546,0.36385468230582774,0.8427922907285392,0.4499258347370717,0.2492997965309769,0.09105818415991962,0.3319079236878526,0.888444127747789,0.32388553535565734,7.4,14,3.32,4.603162491785378,1.9,4.54,19,0.715
326,10.9,0.08,0.23,0.98538,0.9380472907796502,0.7178082948084921,0.38181398467495986,0.5922341286204755,0.8820053406525403,0.38478902981829044,0.6541491767857224,0.29686608142219484,6.9,13,3.3899999999999997,2.9895719714113995,2,4.7,121,0.62
327,10.700000000000001,0.109,0.33,0.99818,0.03234415454789996,0.8720727877225727,0.4490923623571493,0.34393051359802485,0.8100181454792619,0.5322902280689181,0.3071008683182299,0.8051484883762896,11,22,3.27,5.050016500742751,2.4,4.71,36,0.47000000000000003
328,10.5,0.07500000000000001,0.54,1.01,0.01877516438253224,0.6789962090551853,0.4085588705944038,0.42983877705410123,0.5241484609432518,0.43001010374359006,0.43279322097077966,0.5687685250304639,12.399999999999999,21,3.13,4.212132503848756,2.5,4.61,63,0.45999999999999996
329,10.4,0.077,0.47,0.9958,0.8209485176485032,0.36256461893208325,0.4675230601617167,0.7679161103442311,0.3760156026110053,0.8717566022906724,0.47660735715180635,0.4576713698916137,7.5,7,3.36,6.143735200525518,2,4.53,13,0.31
330,11.200000000000001,0.128,0.15,1.0053999999999998,0.6188891420606524,0.8445803774520755,0.5988354381419171,0.40375445131212473,0.3845208063721657,0.511163167933982,0.6907605016604066,0.6426843057852238,7,15,3.4499999999999997,3.8802625308861662,1.7,4.67,19,0.67
331,10.9,0.07,0.49,1.0103,0.8873572279699147,0.8061345450114459,0.6526340306664039,0.5379048236645758,0.939292672323063,0.36129085527780164,0.3236556469928473,0.25275756046175957,11.7,12,3.3499999999999996,6.641722894419045,3.1999999999999997,4.91,37,0.36
332,9.2,0.084,0.24,0.9982,0.7060984575655311,0.40315033914521337,0.41083777811533345,0.5871482903603464,0.3032452135812491,0.6357401749872762,0.16071492619812489,0.7047942120116204,9.1,37,3.13,5.098289823306793,2.75,4.53,108,0.45999999999999996
333,10.4,0.103,0.64,0.9986,0.5195025936700404,0.8170430331956595,0.4194791749779027,0.9773175281006843,0.8000665470026433,0.3255562932399103,0.8476921701803803,0.6097343482542783,9,11,3.57,2.9640757319867497,2.1,4.66,42,0.39999999999999997
334,13.3,0.09599999999999999,0.67,0.9888,0.775555815314874,0.43693711957894266,0.7905021590448943,0.1567390423733741,0.4092425275593996,0.5936534207009364,0.10691287741065025,0.7297491529025137,11.5,8,3.25,8.990888656766646,5.1000000000000005,4.6899999999999995,17,0.64
335,11.6,0.068,0.01,1.0063,0.7582627621013671,0.9314777837134898,0.6516187862457997,0.5993389617651701,0.37660321895964444,0.3308127857878606,0.9242986764293164,0.07764769857749343,8.1,19,3.3699999999999997,6.407883866288488,2.4,4.74,39,0.63
336,11.6,0.11699999999999999,0.5,1.008,0.717480342136696,0.44942289032042027,0.48213705652489375,0.13227558392100036,0.477973788511008,0.5129267268792386,0.9002373034600168,0.42931913887150586,10.5,7,3.3099999999999996,4.426527127129507,4.4,4.83,14,0.44
337,12.5,0.05599999999999999,0.13,0.99362,0.8527613489422947,0.23623864608816803,0.3171473249984716,0.855467866640538,0.7184342781547457,0.4762452851276204,0.7641460851300508,0.45909754978492856,6.1000000000000005,16,3.65,5.39909676568319,2.3,4.67,26,0.395
338,10.9,0.094,0.44,0.98732,0.15535767003893852,0.03159823804162443,0.25643344153184894,0.6407362204045057,0.7952859825454652,0.5502478322801561,0.10566934803500772,0.0527902829926461,8,10,3.36,5.91198801352822,2.6,4.78,15,0.31
339,9.8,0.078,0.31,1.008,0.1135883426759392,0.24436640576459467,0.7141316952091951,0.9775351616553962,0.9191545506473631,0.2550921442683195,0.14803698915056884,0.2763826388400048,8.7,34,3.36,3.1310001518547153,2.15,4.54,60,0.46
340,10,0.102,0.15,0.99604,0.8015607111155987,0.5404219932388514,0.49666213565229544,0.4252952178940177,0.0650621522217989,0.5505947451856794,0.49049246520735323,0.22536330809816718,7.9,13,3.26,5.383558394965265,2,4.48,31,0.9849999999999999
341,9.299999999999999,0.098,0.2,0.98892,0.08239967282861471,0.07399537484161556,0.6493647758516399,0.2892461239825934,0.7685622139833868,0.44770901272238445,0.21916450769640505,0.05948027782142162,7.7,32,3.23,4.986310234385375,8,4.58,94,0.75
342,9.3,0.378,0.28,0.9868,0.3388009232003242,0.5288018546998501,0.5099557118014278,0.03479331429116428,0.8229403679724783,0.4542980620880232,0.24341509002260864,0.3818637072108686,8.299999999999999,18,3.1399999999999997,6.876829309199575,1.5999999999999999,5.28,56,0.5700000000000001
343,12.700000000000001,0.078,0.01,0.9955,0.537958410102874,0.970224519725889,0.3841846084270451,0.22839012858457863,0.6956481004599482,0.40628777215892253,0.5341636931989342,0.31099096429534256,6.9,19,3.5799999999999996,5.461660051978801,2.3,4.61,32,0.73
344,10.700000000000001,0.109,0.33,0.98818,0.5260649786796421,0.28753930795937777,0.5015248666567026,0.42894702730700374,0.4051698569674045,0.7026987187751242,0.010656500002369285,0.5941844386979938,11,22,3.27,5.075809840663717,2.4,4.71,39,0.46
345,10.2,0.09699999999999999,0.24,0.9888,0.9103150840383023,0.1840962627902627,0.4916269074530195,0.43371520237997174,0.2681853163521737,0.24964272706442459,0.7787860224489123,0.5063563077710569,9.799999999999999,7,3.17,5.053313807911454,2.1,4.6,29,0.67
346,11.7,0.058,0.41,0.99523,0.7062494331039488,0.48901446419768035,0.12161527517610082,0.8575388048775494,0.6566862384788692,0.647301807720587,0.9248698737937957,0.8175627896562219,9.299999999999999,12,3.3,5.9244274890653426,1.9,4.85,25,0.27999999999999997
347,10.6,0.072,0.55,1.0070999999999999,0.1747638809029013,0.49897921620868146,0.5835918520749108,0.9170409340877086,0.12130918656475842,0.16598586606129517,0.3154930816963315,0.29773848480544984,10.1,7,3.2899999999999996,3.757470986992117,2,4.79,13,0.33999999999999997
348,11.4,0.065,0.41,1.00492,0.7672985580284148,0.148548589553684,0.3184900968421558,0.6093702330254018,0.9957163345534354,0.4684788198287116,0.7393462541513145,0.38578965002670884,7.7,36,3.3699999999999997,4.457713496885642,2.3,4.85,61,0.29
349,9.4,0.072,0.32,0.9868,0.08511940552853048,0.23366751987487078,0.4342111918921424,0.5344756024423987,0.15282324235886335,0.15920635517819312,0.3736443028319627,0.9828614976722747,8.1,19,3.23,4.766330286438065,1.7999999999999998,4.55,145,0.47
350,11.8,0.057,0.56,0.98471,0.1912451721727848,0.3679267303086817,0.4389803527372928,0.15976461651735008,0.9527008819859475,0.6104976102999957,0.49156902148388326,0.5824658886995167,10.5,5,3.19,5.225658169711881,1.2999999999999998,4.51,8,0.29000000000000004
351,9.4,0.08700000000000001,0.48,0.9875,0.508095309138298,0.6394615310709924,0.649237931428271,0.5790653894655406,0.06286846892908216,0.5596462253122083,0.8059929343871772,0.9370296595152467,9,41,3.07,5.139796165775731,2,5.03,145,0.35
352,10.3,0.131,0.51,0.9896,0.10678459238260984,0.5157665959559381,0.42923170444720726,0.40275556477718055,0.6191502816509455,0.5119814664881377,0.5706936274655163,0.5009216654580086,12.1,9,3.27,4.48287712966849,1.9,4.76,22,0.36
353,10.5,0.091,0.12,0.9856,0.8834077748470008,0.2868221702519804,0.5009251485584716,0.9009434008039534,0.3661584802903235,0.4954303876195028,0.5721327720675617,0.963259854586795,7.2,36,3.4699999999999998,5.214723589737506,1.7999999999999998,4.48,126,0.59
354,9.299999999999999,0.08700000000000001,0.08,0.9959,0.8573409321252257,0.27739331079646945,0.7965861798508821,0.04211704735644162,0.7449509364087135,0.45679606113367005,0.7274159032385796,0.7197990352287889,6.9,17,3.3099999999999996,4.753393511646394,1.7,4.54,65,0.6
355,10.700000000000001,0.066,0.01,1.00522,0.6417427931446582,0.5032962311524898,0.548944561868272,0.1783347143791616,0.973169909324497,0.717132434885682,0.3010344698559493,0.6030784717295319,7.1000000000000005,16,3.3699999999999997,6.829400308409934,2.3,4.53,40,0.62
356,9.700000000000001,0.128,0.25,0.99616,0.8124752794392407,0.20773561485111713,0.5729368129513722,0.5793382555712014,0.69389429083094,0.831110203208177,0.2609950879123062,0.18840469629503787,8.5,11,3.1799999999999997,5.5912257891666854,2.1,4.53,39,0.6
357,10,0.078,0.48,0.9873,0.4711884567514062,0.5886302259750664,0.49216463604020777,0.46616717567667365,0.5561393110547215,0.414511090397245,0.8857741586398333,0.9740612453315407,11.299999999999999,9,3.25,6.829400308409934,1.4,4.64,15,0.19999999999999998
358,11.9,0.073,0.38,1.00468,0.5462656072340906,0.02367165661416948,0.70711667746546,0.2552975576836616,0.014564238954335451,0.45897956984672067,0.8845762663986534,0.6317380315158516,8.899999999999999,12,3.3299999999999996,6.232879015549141,3.1999999999999997,4.73,19,0.33
359,12.3,0.082,0.42,0.98392,0.47544085001572967,0.02357956417836249,0.7331711555424841,0.6375857272651047,0.5422370252199471,0.4612300612734324,0.23158267000690103,0.15066246455535293,8.6,25,3.1399999999999997,5.630962600295444,2,4.78,35,0.34
360,13.200000000000001,0.055,0.5,0.9852,0.9057477165479213,0.058888250263407826,0.5807221196175751,0.6526446482166648,0.29897832684218884,0.6658043138235851,0.9016782825347036,0.6956349373795092,9.399999999999999,14,3.3699999999999997,6.586899404488255,2.4,4.79,24,0.43
361,11.4,0.055,0.35,0.99394,0.3344205024186522,0.6053682691417634,0.26895370095780935,0.04949065297842026,0.3511302210390568,0.6064432112853337,0.2850296897813678,0.5368427406065166,9,15,3.17,8.85744754222604,1.5999999999999999,4.59,27,0.22
362,11.9,0.109,0.4,1.00614,0.03223480563610792,0.23397414246574044,0.4606601156871463,0.12150126765482128,0.5506807514466345,0.57574132331103,0.17389236786402762,0.7549357465468347,9,9,3.34,7.244944313867981,2.6999999999999997,4.79,14,0.33
363,9.9,0.06799999999999999,0.38,0.9962,0.8397219674661756,0.7284976886585355,0.6063569040833705,0.4729229863733053,0.48253135313279927,0.5251205049976637,0.4669548498932272,0.8703098462428898,8.399999999999999,12,3.2899999999999996,5.801779531975438,1.4,4.74,27,0.41000000000000003
364,9.1,0.07200000000000001,0.02,1.0065,0.79857456125319,0.6633016625419259,0.750503671486969,0.9867530455812812,0.6630380603019148,0.5535127320968861,0.5574408541433513,0.08824531361460686,7.8,11,3.1999999999999997,3.7905971885015934,1.2,5.08,22,0.66
365,10.700000000000001,0.156,0,0.98551,0.20693389303050935,0.26250958535820246,0.47483423881353587,0.2912538137752563,0.8714586300775409,0.5843345053845123,0.5323312846012414,0.18016424216330051,6.7,8,3.59,3.0334340897664354,2.1999999999999997,4.51,10,0.885
366,10.5,0.081,0.09,0.9976,0.0707532383967191,0.4808295362163335,0.5808526947540968,0.7350006594788283,0.23613616405054927,0.47828556353448765,0.7684777036774904,0.4784632946830243,8.899999999999999,22,3.3699999999999997,4.92030128003287,2.4,4.86,47,0.52
367,9.9,0.077,0,1.0079,0.885948987910524,0.936565947951749,0.44193847668202557,0.2305846600793302,0.1184558009263128,0.36957267529652527,0.4381109233945608,0.9192823925986886,7.2,42,3.63,4.124072831259577,1.7999999999999998,4.8100000000000005,62,0.665
368,10.700000000000001,0.071,0.07,1.0050999999999999,0.9886730634607375,0.46187520399689674,0.4825847884644538,0.40004394319839776,0.39609636971727014,0.5038286997530707,0.6071081394329667,0.08597565465606749,7.3,17,3.32,5.943851570919432,1.5999999999999999,4.66,22,0.53
369,10.4,0.065,0.16,0.9862,0.5932537012267858,0.5777071570046246,0.6083679749689216,0.1794276621658355,0.6454100420232862,0.5427774108265103,0.9191258500795811,0.7932794578373432,8.2,5,3.4499999999999997,7.305854424709268,1.7,4.92,14,0.58
370,9.6,0.08600000000000001,0.26,1.00738,0.3244058338459581,0.43883572961203754,0.4608213506646792,0.3042184212245047,0.6374656772240996,0.642129047803502,0.1162367609795183,0.0024379293899983168,9.5,7,3.28,4.96834043445498,1.9,4.42,36,0.665
371,10,0.048999999999999995,0.33,0.98531,0.6708316034637392,0.2817748736124486,0.37612268478387306,0.6512558048125356,0.5452687167562544,0.9258526814641883,0.32078433968126774,0.14174211700446904,6.7,18,3.3899999999999997,7.022723186831721,1.7,4.64,26,0.62
372,11.2,0.095,0.49,0.99315,0.6223895945586264,0.25138293160125613,0.3439299201304739,0.31258279108442366,0.36044929758645594,0.48238716318144503,0.48635861137881875,0.8775669208262116,15.799999999999999,12,2.9499999999999997,4.411767296107921,4.1000000000000005,4.74,22,0.635
373,10.8,0.069,0.41,0.98859,0.15233094664290547,0.9749260407406837,0.5934327535460019,0.8512987904250622,0.09725946327671409,0.460867385348949,0.5963452775031328,0.429981826338917,9.7,20,3.32,7.829400308409934,8.8,4.8100000000000005,41,0.37
374,9.4,0.057,0.14,0.9869,0.8998969390522689,0.7249711302574724,0.6724279591780271,0.8324230450671166,0.3757136759813875,0.5219104331987943,0.004647256340831518,0.771125081460923,9,12,3.2199999999999998,4.992552297789929,2.3,4.59,41,0.61
375,9.1,0.060000000000000005,0.14,1.0066899999999999,0.38763134041801095,0.873235292499885,0.37009517419014104,0.8976429782342166,0.8423013424035162,0.3787473936735604,0.8824542269576341,0.3207768884021789,6.6000000000000005,29,3.3499999999999996,3.058812857479389,3.8,4.48,71,0.59
376,10.4,0.10099999999999999,0.12,1.0056,0.5517655324656516,0.4945014992263168,0.31326333947034424,0.8612496149726212,0.4093687436543405,0.36069890352665723,0.8525636256672442,0.48550511547364295,7.2,36,3.4699999999999998,4.295613214478607,1.7999999999999998,4.48,122,0.6
377,9.9,0.083,0.08,1.0056,0.27542543364688754,0.1830706805922091,0.32770588903552295,0.7644766299054027,0.9498434928245842,0.6294878693900334,0.8652272089384496,0.8680056624580175,7.2,12,3.4299999999999997,3.9339624050085193,1.9,4.47,17,0.77
378,9.3,0.076,0.1,1.0055399999999999,0.7544345164205879,0.2234147295821458,0.5742660892570088,0.11265601869672537,0.790523880161345,0.5073282159880736,0.9402756767813116,0.174624003469944,6.7,32,3.3899999999999997,5.270133017102481,1.9,4.48,47,0.39
379,9.4,0.08,0,0.9974,0.942580457078293,0.9526208192110062,0.5810333775952778,0.8122555655427277,0.38163607264868915,0.4647350682143881,0.5684749241918325,0.06262473575770855,7.9,10,3.3,5.725811170392411,2.3,4.73,21,0.645
380,11.3,0.062,0.32,0.9947,0.4957361363340169,0.6003545594867319,0.4998166505328735,0.6200678104069084,0.6857775978278369,0.24171050860145182,0.24777832627296448,0.6156060062348843,7.4,17,3.26,8.010109808621761,1.9,4.73,26,0.39
381,10.6,0.09,0.08,0.9849,0.8666588102933019,0.8447687728330493,0.24767811052101377,0.7118871486745775,0.20299069886095822,0.4995240177005914,0.9023660582024604,0.6033983356319368,6.4,34,3.48,3.286088422494198,1.9,4.58,42,0.62
382,10.2,0.068,0.48,0.9873,0.5729030407965183,0.2626879811286926,0.6956032295134493,0.17834183434024453,0.9598606193903834,0.6352805797273702,0.1803829928394407,0.6982742040418088,11.299999999999999,9,3.25,5.969541194999377,1.4,4.64,16,0.19999999999999998
383,9.2,0.09699999999999999,0.28,1.008,0.9422860397025943,0.9521705268416554,0.612631250212686,0.5819078881759197,0.14299055514857173,0.333121538496073,0.24614140391349792,0.40212795487605035,7.9,25,3.4499999999999997,4.657992304264967,2,4.74,56,0.5
384,11.799999999999999,0.073,0.33,0.99516,0.5962626812979579,0.08595764241181314,0.7057868756453718,0.17856867192313075,0.35010434803552926,0.6805202017121331,0.004941068589687347,0.8050071550533175,9.299999999999999,15,3.2899999999999996,7.286680452497217,1.9499999999999997,4.84,25,0.3
385,11.5,0.08099999999999999,0.08,0.98646,0.7778817459475249,0.011090441839769483,0.31189547482054636,0.6714463392272592,0.4234055755659938,0.48742544857087416,0.20484163518995047,0.7627636967226863,6.4,13,3.59,5.562483042911192,4.300000000000001,4.63,34,0.5
386,10.9,0.09000000000000001,0,0.99521,0.16128079243935645,0.4592050223145634,0.7896929734355406,0.49898318690247834,0.074066850123927,0.4538117104733866,0.18495927681215107,0.09687657747417688,7.8,8,3.3899999999999997,5.745557759055212,1.7999999999999998,4.59,14,0.74
387,10.9,0.094,0.38,0.9979,0.7336157860700041,0.7179449228569865,0.671327370913989,0.6744891251437366,0.6351650399155915,0.34307139330318426,0.917754958383739,0.5267392394598573,8.5,26,3.34,7.3464665085267455,2.4,4.7,59,0.41
388,9.5,0.085,0.44,0.98708,0.12838243111036718,0.9698232559021562,0.7907926296121035,0.31170667125843465,0.967321946984157,0.5563542266023104,0.18685179692693055,0.8658842982258648,9.5,11,3.3099999999999996,6.607121946953904,1.7999999999999998,4.55,22,0.43
389,10.6,0.104,0.49,0.9986,0.7037387089803815,0.7998218873981386,0.5047821375368801,0.46265173330903053,0.054724578745663166,0.8010604744704886,0.14390414324589074,0.3517981374170631,11.299999999999999,18,3.15,7.928860416586576,2.6,5.02,49,0.32
390,12.9,0.045,0.05,1.0024,0.777383818756789,0.7846125247888267,0.5203182244560277,0.6474689100869,0.6280377379152924,0.44706241670211777,0.38895804015919566,0.6605866327881813,5.8,14,3.59,8.363968521063205,1.2999999999999998,4.82,90,0.85
391,9.200000000000001,0.089,0.05,0.99735,0.8917954310309142,0.297060479875654,0.4799501037682214,0.21386775095015764,0.35932165174745023,0.5001709571095636,0.9838664284907281,0.8006010467652231,8,8,3.32,4.204400190929633,2.1999999999999997,4.63,16,0.63
392,12.2,0.079,0.03,1.0063,0.7529028262943029,0.5402813614346087,0.5292651227235129,0.6250505507923663,0.7269751543644816,0.5778167791347885,0.6865231823176146,0.03183645266108215,6.8,8,3.55,4.8303066580446,7.7,4.5,10,0.8200000000000001
393,10,0.066,0,1.0076,0.680876225233078,0.7017170805484056,0.2808438412470355,0.8422855129465461,0.30010145367123187,0.45989465288805864,0.967561675934121,0.4527072343043983,7,36,3.65,5.305854424709268,1.7,4.68,50,0.79
394,11.4,0.111,0.52,1.00568,0.5845623046625406,0.39004791574552655,0.5098086372751164,0.5834179620724171,0.6937928029801697,0.6451536016104866,0.811167755164206,0.8643850826192647,9.2,7,3.34,6.264945207195122,2,4.62,11,0.37
395,10,0.076,0.43,1.0084,0.6384187259245664,0.04283998184837401,0.42275648537587746,0.1861403703223914,0.04406029428355396,0.4675056045847192,0.8407141582574695,0.8352043894119561,10.799999999999999,28,3.11,5.992552297789929,2.8,4.57,86,1.02
396,9.4,0.072,0.22,0.9883,0.06973771681077778,0.7070892094634473,0.5234714661706831,0.5580680896528065,0.33930751984007657,0.3909068552999282,0.17975654965266585,0.12483860831707716,8.5,12,3.4,5.0777094178546305,2.3,4.62,84,0.54
397,10.9,0.07,0.39,0.98652,0.7568447454832494,0.6680681544821709,0.35100427581752514,0.5505810957401991,0.7730274621862918,0.3778541794011862,0.5181617639027536,0.8839701197575778,9.5,43,3.5,4.890876182800827,1.4,4.73,53,0.38
398,11.8,0.097,0.5,0.9879,0.6782796003390104,0.049224505899474025,0.2430119439443025,0.3026393549516797,0.4581604746636003,0.7639686680422595,0.6142845780123025,0.2985047670081258,10.2,9,3.2899999999999996,6.496918178309782,3.3,4.93,22,0.42
399,9.2,0.082,0.23,1.0083,0.5872599489521235,0.23975426657125354,0.37377235510239526,0.8822879930958152,0.7832018453627825,0.3709389952556964,0.45793282939121127,0.1600224426947534,9.2,30,3.13,4.065984118200235,2.6999999999999997,4.5600000000000005,103,0.44
400,11.1,0.1,0,0.98521,0.15037514665164053,0.6373784767929465,0.564355263732216,0.5005355961620808,0.9476866258773953,0.36024568816416214,0.37274730508215725,0.09761146642267704,7.8,8,3.3899999999999997,4.187502803334501,1.7999999999999998,4.59,13,0.73
401,11.4,0.076,0.29,1.00502,0.4851850413251668,0.870545243145898,0.28212012510887563,0.02116854931227863,0.6336146981921047,0.6461464150911449,0.6288290675729513,0.9180754735134542,7.8,7,3.3499999999999996,6.6523969458997,2.1999999999999997,4.62,13,0.48
402,10.9,0.06599999999999999,0.41,0.99396,0.7591945994645357,0.23875843617133796,0.5113405635496076,0.6775308276992291,0.2691112533211708,0.6952417310867248,0.2368664296809584,0.10843417514115572,8.1,8,3.32,6.758728159526603,1.4,4.71,34,0.31
403,9.1,0.077,0.21,0.9955,0.3813438282813877,0.5310415639542043,0.36686604790269656,0.2848366245161742,0.41985244443640113,0.3746256624526734,0.896402683807537,0.006653540767729282,7.8,23,3.15,3.749661793659401,2.1999999999999997,4.44,70,0.79
404,9.4,0.09599999999999999,0.28,0.9879,0.9916130842175335,0.6177851238753647,0.501529782878713,0.5971640809439123,0.85204819124192,0.7441016841135533,0.5487216461915523,0.5400196495465934,9.799999999999999,32,3.27,5.269939244254243,2.3,4.53,149,0.89
405,11.1,0.09,0.32,0.9866,0.3934762207791209,0.6150428575929254,0.8531972868856162,0.14340211730450392,0.6656650898512453,0.4487448464149495,0.02376276860013604,0.7108877825085074,7.4,45,3.3499999999999996,6.2950401035880965,2.4,4.79,111,0.33
406,10.2,0.051,0.33,1.00786,0.21342950500547886,0.6431072161067277,0.6636359768092347,0.6487115067429841,0.40964264841750264,0.49929175038503965,0.0671298373490572,0.7967486456036568,9.6,54,3.5,6.35619011116767,2.1999999999999997,4.9,71,0.22
407,10.1,0.087,0.28,0.9878,0.6948610190302134,0.7271366640925407,0.35272601548446997,0.5030712422449142,0.062304565915837884,0.4651555142760031,0.39916884060949087,0.45551003119908273,8.5,13,3.42,4.990388183533781,1.7999999999999998,4.61,41,0.53
408,10.1,0.085,0.03,1.005,0.3453751583583653,0.5704303914681077,0.31541803463695617,0.26170301996171474,0.7721375862602144,0.46536092364091647,0.4166632641572505,0.11629136907868087,7.7,27,3.38,4.81553629921105,1.7,4.54,100,0.62
409,10.8,0.078,0.04,0.98582,0.16115553444251418,0.4545065069105476,0.4250165589629532,0.15344697050750256,0.8564300695434213,0.13906528662701637,0.5886713690124452,0.8533476542215794,6.8,9,3.5599999999999996,6.0777094178546305,2.1999999999999997,4.58,15,0.905
